	id	age	income	children	gender	region	married	car	savings_acct	current_acct	mortgage	pep	income_znorm	age_bins	income_norm	age_norm	children_norm	FEMALE	MALE	INNER_CITY	RURAL	SUBURBAN	TOWN	MARRIED_NO	MARRIED_YES	CAR_NO	CAR_YES	SAVINGS_NO	SAVINGS_YES	CURRENT_NO	CURRENT_YES	MORTGAGE_NO	MORTGAGE_YES	PEP_NO	PEP_YES	young	mid	old
431	ID12532	64	58367.3	1	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	2.3910496305753406	old	0.9180465101713147	0.9387755102040817	0.3333333333333333	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1
432	ID12533	46	16849.3	0	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.8275326558738224	mid	0.20364636934924338	0.5714285714285714	0.0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0
433	ID12534	42	28138.5	0	FEMALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.047635202601583194	mid	0.39789961058842943	0.4897959183673469	0.0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	1	0	1	0
434	ID12535	47	23038.2	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.3477531888328949	mid	0.3101387589521558	0.5918367346938775	0.0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0
435	ID12536	23	11736.9	2	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.2238590704709296	young	0.11567731303779397	0.10204081632653061	0.6666666666666666	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0
436	ID12537	35	16479.5	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	-0.8562005042655777	young	0.19728322150792152	0.3469387755102041	0.0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0
437	ID12538	64	31415.7	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.30169218678076326	old	0.4542903842649575	0.9387755102040817	0.3333333333333333	1	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	1
438	ID12539	18	12117.3	1	FEMALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.194369482779681	young	0.12222285505736898	0.0	0.3333333333333333	1	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	0	0
439	ID12540	19	15417.1	1	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.938560488395921	young	0.17900250688753108	0.02040816326530612	0.3333333333333333	0	1	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0
440	ID12541	40	29414.6	1	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.1465617611000121	mid	0.419857460670395	0.4489795918367347	0.3333333333333333	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0
441	ID12542	47	44682.1	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.3301376813842887	mid	0.682565301847739	0.5918367346938775	0.0	0	1	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
442	ID12543	43	36281.0	0	FEMALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.6788627729906267	mid	0.5380075913833549	0.5102040816326531	0.0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
443	ID12544	38	33302.8	0	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	0.4479850388631907	mid	0.48676171009340136	0.40816326530612246	0.0	0	1	0	0	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0
444	ID12545	21	15797.1	0	FEMALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.9091019097348418	young	0.18554116610792676	0.061224489795918366	0.0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0
445	ID12546	40	31864.8	0	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.3365075754036332	mid	0.46201804704358823	0.4489795918367347	0.0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
446	ID12547	52	43719.5	0	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.2555144502812499	mid	0.6660018456226	0.6938775510204082	0.0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
447	ID12548	35	30799.5	2	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.25392277580456074	young	0.44368743212914746	0.3469387755102041	0.6666666666666666	1	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0
448	ID12549	53	48971.6	3	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	1.6626707686650748	mid	0.7563747195474422	0.7142857142857143	1.0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	1	0
449	ID12550	38	34061.4	0	FEMALE	RURAL	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.5067936645797553	mid	0.4998149387370649	0.40816326530612246	0.0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0
450	ID12551	42	28938.6	3	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_NO	0.10966101519823934	mid	0.41166692964695195	0.4897959183673469	1.0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	1	0	1	0	0	1	0
451	ID12552	43	38540.0	0	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	0.8539862708731994	mid	0.5768781997488123	0.5102040816326531	0.0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0
452	ID12553	59	27045.1	0	FEMALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.03712798136690082	mid	0.3790854790316383	0.8367346938775511	0.0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0
453	ID12554	59	51284.3	0	FEMALE	RURAL	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.841957228847911	mid	0.7961693437027292	0.8367346938775511	0.0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0
454	ID12555	24	16352.2	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.8660691281170392	young	0.19509277066908898	0.12244897959183673	0.0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0
455	ID12556	27	11866.4	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.2138198969535356	young	0.117905619272113	0.1836734693877551	0.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
456	ID12557	32	13267.6	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.1051952642695775	young	0.1420160647974246	0.2857142857142857	0.0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0
457	ID12558	65	61554.6	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	2.638137335223912	old	0.9728903747322806	0.9591836734693877	0.0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	1
458	ID12559	18	13700.2	1	MALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.0716589981412017	young	0.14945981210990664	0.0	0.3333333333333333	0	1	0	0	1	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0
459	ID12560	66	46963.9	1	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.5070286939865263	old	0.7218282297664202	0.9795918367346939	0.3333333333333333	0	1	0	0	0	1	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1
460	ID12561	41	23475.6	0	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.31384481434248457	mid	0.31766509985479013	0.46938775510204084	0.0	0	1	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0
461	ID12562	64	24554.1	0	FEMALE	SUBURBAN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.23023671674781668	old	0.33622284714214995	0.9387755102040817	0.0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0	0	1
462	ID12563	23	18050.0	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.7344512995623548	young	0.22430681178589884	0.10204081632653061	0.0	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0
463	ID12564	29	15237.6	2	FEMALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.9524757906845096	young	0.17591385075579158	0.22448979591836735	0.6666666666666666	1	0	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0
464	ID12565	28	20555.0	0	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.5402572481255045	young	0.267410341646665	0.20408163265306123	0.0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0
465	ID12566	57	28421.7	2	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.06958959596162956	mid	0.40277263240741906	0.7959183673469388	0.6666666666666666	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0
466	ID12567	38	21876.5	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.4378111647028307	mid	0.2901493894354883	0.40816326530612246	0.0	0	1	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	0
467	ID12568	34	12810.2	3	FEMALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-1.1406540902684659	young	0.13414558393582204	0.32653061224489793	1.0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	1	0	0
468	ID12569	43	15109.4	0	MALE	SUBURBAN	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.9624141848538527	mid	0.17370791361880544	0.5102040816326531	0.0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	0
469	ID12570	63	37414.7	3	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.7667501167486932	old	0.5575151649574669	0.9183673469387755	1.0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	1
470	ID12571	62	41521.6	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.085127581757077	old	0.6281825848317905	0.8979591836734694	0.0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	0	1
471	ID12572	51	25372.8	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.16676898424827594	mid	0.3503102163625129	0.673469387755102	0.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	1	0	0	1	0
472	ID12573	61	21139.8	2	MALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.49492204601761225	old	0.2774729940468949	0.8775510204081632	0.6666666666666666	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	1
473	ID12574	41	27757.6	0	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.01810685362262248	mid	0.3913454650698802	0.46938775510204084	0.0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
474	ID12575	31	22678.1	1	FEMALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	-0.3756690682430387	young	0.30394251899093344	0.2653061224489796	0.3333333333333333	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0
475	ID12576	33	12178.5	2	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.1896251011637387	young	0.12327592333181166	0.30612244897959184	0.6666666666666666	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0
476	ID12577	43	26106.7	1	MALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.10987516614468124	mid	0.3629384321568508	0.5102040816326531	0.3333333333333333	0	1	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	0	1	0
477	ID12578	40	27417.6	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.008250822021500917	mid	0.3854950857674209	0.4489795918367347	0.0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
478	ID12579	47	23337.2	2	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.3245739387811511	mid	0.31528365133873026	0.5918367346938775	0.6666666666666666	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0
479	ID12580	46	43395.5	1	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.2303971358439088	mid	0.6604267782873152	0.5714285714285714	0.3333333333333333	0	1	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0
480	ID12581	30	11536.2	2	MALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_YES	PEP_NO	-1.2394178513585048	young	0.11222386854954816	0.24489795918367346	0.6666666666666666	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0
481	ID12582	47	44658.6	2	MALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.328315900861827	mid	0.6821609373959514	0.5918367346938775	0.6666666666666666	0	1	1	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0
482	ID12583	44	32762.5	0	MALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	0.4060995913616614	mid	0.4774647691018756	0.5306122448979592	0.0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0
483	ID12584	23	16403.8	0	MALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.8620689632251665	young	0.1959806517632269	0.10204081632653061	0.0	0	1	0	1	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	0
484	ID12585	28	21184.7	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.49144128238107937	young	0.2782455882547785	0.20408163265306123	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0
485	ID12586	64	49917.3	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.73598386824345	old	0.7726473775072532	0.9387755102040817	0.0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1
486	ID12587	35	21623.8	0	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_NO	-0.4574011195124484	young	0.2858011810539252	0.3469387755102041	0.0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0
487	ID12588	19	16625.9	1	MALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.8448511992235198	young	0.19980232600756873	0.02040816326530612	0.3333333333333333	0	1	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	0	0
488	ID12589	27	14014.5	3	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-1.0472936526854724	young	0.15486797156509177	0.1836734693877551	1.0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0
489	ID12590	27	20409.3	2	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.5515522873647656	young	0.26490328204558167	0.1836734693877551	0.6666666666666666	0	1	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	1	0	0
490	ID12591	58	31671.3	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.32150695705911003	mid	0.458688492940571	0.8163265306122449	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0
491	ID12592	46	17149.2	1	FEMALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.804283635504197	mid	0.20880674803397145	0.5714285714285714	0.3333333333333333	1	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	0	1	0	1	0
492	ID12593	61	27756.3	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.018006074274571477	old	0.3913230959725473	0.8775510204081632	0.0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	0	0	1
493	ID12594	59	40949.9	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.0408079253872378	mid	0.6183453441046847	0.8367346938775511	0.0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	0
494	ID12595	47	43743.2	3	FEMALE	RURAL	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	1.257351735318796	mid	0.6664096514739772	0.5918367346938775	1.0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
495	ID12596	44	38459.9	0	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.8477767125817458	mid	0.5754999192131447	0.5306122448979592	0.0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0
496	ID12597	50	40972.9	2	MALE	TOWN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	1.0425909446219872	mid	0.6187411050574981	0.6530612244897959	0.6666666666666666	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0
497	ID12598	64	46587.9	0	MALE	INNER_CITY	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	1.477880205627143	old	0.7153583985378182	0.9387755102040817	0.0	0	1	1	0	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1
498	ID12599	51	43799.6	0	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.2617240085727035	mid	0.6673801261582676	0.673469387755102	0.0	1	0	0	0	0	1	1	0	1	0	0	1	0	1	0	1	1	0	0	1	0
499	ID12600	46	18912.2	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.6676113350318748	mid	0.23914268541701764	0.5714285714285714	0.0	1	0	0	0	0	1	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0
500	ID12601	39	27765.8	3	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	0.018742538741098456	mid	0.3914865624530572	0.42857142857142855	1.0	1	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	0	1	0
501	ID12602	58	33007.3	1	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_NO	CURRENT_YES	MORTGAGE_NO	PEP_YES	0.4250771178254305	mid	0.48167704219964635	0.8163265306122449	0.3333333333333333	1	0	1	0	0	0	1	0	0	1	1	0	0	1	1	0	0	1	0	1	0
502	ID12603	32	26325.3	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_NO	CURRENT_NO	MORTGAGE_NO	PEP_NO	-0.09292873115701848	young	0.3666998819083731	0.2857142857142857	0.0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	1	0	1	0	1	0	0
503	ID12604	22	15308.2	0	FEMALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	-0.9470026968595828	young	0.17712866481094933	0.08163265306122448	0.0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0
504	ID12605	63	59805.6	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	2.5025503508075246	old	0.9427953353205122	0.9183673469387755	0.3333333333333333	1	0	1	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1
505	ID12606	35	28658.3	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	0.08793143730692238	young	0.40684380812201276	0.3469387755102041	0.0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	1	0	0
506	ID12607	59	23175.0	0	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_NO	CURRENT_NO	MORTGAGE_YES	PEP_YES	-0.3371481005149065	mid	0.31249267627149824	0.8367346938775511	0.0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	0
507	ID12608	22	11595.4	0	FEMALE	SUBURBAN	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-1.2348285148934104	young	0.113242522828094	0.08163265306122448	0.0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	0	1	1	0	0
508	ID12609	60	50409.9	2	MALE	SUBURBAN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_YES	1.7741714888972595	mid	0.7811235446966398	0.8571428571428571	0.6666666666666666	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0
509	ID12610	23	11215.3	2	FEMALE	RURAL	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-1.264294845812032	young	0.10670214290790349	0.10204081632653061	0.6666666666666666	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	1	0	0
510	ID12611	29	13327.8	0	FEMALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_NO	-1.1005284052290594	young	0.14305192607391887	0.22448979591836735	0.0	1	0	0	0	0	1	0	1	1	0	0	1	1	0	1	0	1	0	1	0	0
511	ID12612	44	16088.8	3	MALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-0.8864885744836926	mid	0.19056044740947786	0.5306122448979592	1.0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0
512	ID12613	63	43943.0	0	FEMALE	TOWN	MARRIED_YES	CAR_YES	SAVINGS_YES	CURRENT_YES	MORTGAGE_YES	PEP_NO	1.2728407458884898	old	0.6698476096640695	0.9183673469387755	0.0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1
513	ID12614	25	14505.3	3	FEMALE	RURAL	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_NO	-1.009245572667426	young	0.1633131661581712	0.14285714285714285	1.0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0
514	ID12615	37	33886.4	0	MALE	INNER_CITY	MARRIED_NO	CAR_YES	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	0.49322721388057417	mid	0.4968037140960932	0.3877551020408163	0.0	0	1	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0
515	ID12616	48	16662.5	1	FEMALE	INNER_CITY	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_YES	MORTGAGE_NO	PEP_YES	-0.8420138729630054	mid	0.20043210213248047	0.6122448979591837	0.3333333333333333	1	0	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	1	0
516	ID12617	35	20262.6	0	FEMALE	TOWN	MARRIED_NO	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_NO	PEP_YES	-0.5629248491794507	young	0.26237901544654996	0.3469387755102041	0.0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0
517	ID12618	51	33615.4	1	MALE	TOWN	MARRIED_YES	CAR_NO	SAVINGS_YES	CURRENT_NO	MORTGAGE_YES	PEP_YES	0.4722185959406993	mid	0.4921406176520742	0.673469387755102	0.3333333333333333	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	1	0	1	0
